Number,Experiment,Date,Day,Hour,Transfer,Strain,Media,Temperature,Treatment,Replicate,RF,Rfctrl,Rep,seqRep,lnRF,trDay
24,salinity,2015-02-26,36,72,9,1263,ASW,15,0,2,2387.36,24.09,2,9,7.76780153219151,4
25,salinity,2015-02-26,36,72,9,331,ASW,15,2,2,4640.24,18.16,2,9,8.43860009920898,4
26,salinity,2015-02-26,36,72,9,332,ASW,15,2,2,3657.83,18.16,2,9,8.19964829718032,4
27,salinity,2015-02-26,36,72,9,333,ASW,15,2,2,5122.36,18.16,2,9,8.53781900920989,4
28,salinity,2015-02-26,36,72,9,1263,ASW,15,2,2,4513.93,18.16,2,9,8.41089223368135,4
29,salinity,2015-02-26,36,72,9,331,ASW,15,12,2,5285.27,17.76,2,9,8.56931304411033,4
30,salinity,2015-02-26,36,72,9,332,ASW,15,12,2,4466.71,17.76,2,9,8.40042339226233,4
31,salinity,2015-02-26,36,72,9,333,ASW,15,12,2,6408.65,17.76,2,9,8.7626288177982,4
32,salinity,2015-02-26,36,72,9,1263,ASW,15,12,2,3288.45,17.76,2,9,8.09275625080631,4
33,salinity,2015-02-26,36,72,9,331,ASW,15,24,2,4019.78,20.12,2,9,8.29396463648932,4
34,salinity,2015-02-26,36,72,9,332,ASW,15,24,2,2999.61,20.12,2,9,7.99950742391357,4
35,salinity,2015-02-26,36,72,9,333,ASW,15,24,2,3405.04,20.12,2,9,8.1270855513891,4
36,salinity,2015-02-26,36,72,9,1263,ASW,15,24,2,2547.28,20.12,2,9,7.83485142156901,4
37,salinity,2015-02-26,36,72,9,331,ASW,15,36,2,2404.17,18.59,2,9,7.77719756034019,4
38,salinity,2015-02-26,36,72,9,332,ASW,15,36,2,1991.76,18.59,2,9,7.58739666551402,4
39,salinity,2015-02-26,36,72,9,333,ASW,15,36,2,2356.54,18.59,2,9,7.75702975600351,4
40,salinity,2015-02-26,36,72,9,1263,ASW,15,36,2,2516.73,18.59,2,9,7.82330173395094,4
41,salinity,2015-02-26,36,72,9,331,ASW,15,0,3,2992.43,24.09,3,9,7.99575815298238,4
42,salinity,2015-02-26,36,72,9,332,ASW,15,0,3,1867.33,24.09,3,9,7.51928017165499,4
43,salinity,2015-02-26,36,72,9,333,ASW,15,0,3,3086.08,24.09,3,9,8.02682031037298,4
44,salinity,2015-02-26,36,72,9,1263,ASW,15,0,3,2856.72,24.09,3,9,7.9489608877007,4
45,salinity,2015-02-26,36,72,9,331,ASW,15,2,3,4709.23,18.16,3,9,8.45341598040855,4
46,salinity,2015-02-26,36,72,9,332,ASW,15,2,3,3739.86,18.16,3,9,8.22193583212672,4
47,salinity,2015-02-26,36,72,9,333,ASW,15,2,3,4666.52,18.16,3,9,8.44426974820026,4
48,salinity,2015-02-26,36,72,9,1263,ASW,15,2,3,4262.57,18.16,3,9,8.35335810204227,4
49,salinity,2015-02-26,36,72,9,331,ASW,15,12,3,5134.58,17.76,3,9,8.54028843132493,4
50,salinity,2015-02-26,36,72,9,332,ASW,15,12,3,4118.64,17.76,3,9,8.31895686380813,4
51,salinity,2015-02-26,36,72,9,333,ASW,15,12,3,4947,17.76,3,9,8.50294009693813,4
52,salinity,2015-02-26,36,72,9,1263,ASW,15,12,3,3286.47,17.76,3,9,8.09215069064467,4
53,salinity,2015-02-26,36,72,9,331,ASW,15,24,3,4206.63,20.12,3,9,8.33962273027175,4
54,salinity,2015-02-26,36,72,9,332,ASW,15,24,3,3055.66,20.12,3,9,8.01814461188443,4
55,salinity,2015-02-26,36,72,9,333,ASW,15,24,3,4223.85,20.12,3,9,8.34372750538631,4
56,salinity,2015-02-26,36,72,9,1263,ASW,15,24,3,3130.46,20.12,3,9,8.04248732395661,4
57,salinity,2015-02-26,36,72,9,331,ASW,15,36,3,2138.15,18.59,3,9,7.65896379895535,4
58,salinity,2015-02-26,36,72,9,332,ASW,15,36,3,2506.92,18.59,3,9,7.81936708171956,4
59,salinity,2015-02-26,36,72,9,333,ASW,15,36,3,2254.99,18.59,3,9,7.71262270915249,4
60,salinity,2015-02-26,36,72,9,1263,ASW,15,36,3,2778.23,18.59,3,9,7.92285551542123,4
1,salinity,2015-02-27,37,96,9,331,ASW,15,0,1,6434.08,25.3,1,9,8.76542420418701,5
2,salinity,2015-02-27,37,96,9,332,ASW,15,0,1,4134.53,25.3,1,9,8.32099094200659,5
3,salinity,2015-02-27,37,96,9,333,ASW,15,0,1,6684.51,25.3,1,9,8.80375613788007,5
4,salinity,2015-02-27,37,96,9,1263,ASW,15,0,1,4603.21,25.3,1,9,8.42899784107942,5
5,salinity,2015-02-27,37,96,9,331,ASW,15,2,1,7604.3,17.91,1,9,8.93411113142038,5
6,salinity,2015-02-27,37,96,9,332,ASW,15,2,1,5103.05,17.91,1,9,8.5340778400604,5
7,salinity,2015-02-27,37,96,9,333,ASW,15,2,1,9458.48,17.91,1,9,9.1527716386726,5
8,salinity,2015-02-27,37,96,9,1263,ASW,15,2,1,8660.62,17.91,1,9,9.06447147002531,5
9,salinity,2015-02-27,37,96,9,331,ASW,15,12,1,12019.45,18.26,1,9,9.39276109052012,5
10,salinity,2015-02-27,37,96,9,332,ASW,15,12,1,8489.31,18.26,1,9,9.04440974690498,5
11,salinity,2015-02-27,37,96,9,333,ASW,15,12,1,9955.9,18.26,1,9,9.20408484691367,5
12,salinity,2015-02-27,37,96,9,1263,ASW,15,12,1,3606.1,18.26,1,9,8.18530562909631,5
13,salinity,2015-02-27,37,96,9,331,ASW,15,24,1,8081.36,20,1,9,8.99483755575793,5
14,salinity,2015-02-27,37,96,9,332,ASW,15,24,1,6979.78,20,1,9,8.84790314363348,5
15,salinity,2015-02-27,37,96,9,333,ASW,15,24,1,7808.36,20,1,9,8.96038559038523,5
16,salinity,2015-02-27,37,96,9,1263,ASW,15,24,1,5922.95,20,1,9,8.68320750493546,5
17,salinity,2015-02-27,37,96,9,331,ASW,15,36,1,3948.78,20.75,1,9,8.27589330691973,5
18,salinity,2015-02-27,37,96,9,332,ASW,15,36,1,4334.26,20.75,1,9,8.36950723681695,5
19,salinity,2015-02-27,37,96,9,333,ASW,15,36,1,4304.48,20.75,1,9,8.36257940437138,5
20,salinity,2015-02-27,37,96,9,1263,ASW,15,36,1,5896.71,20.75,1,9,8.67862472991866,5
21,salinity,2015-02-27,37,96,9,331,ASW,15,0,2,7675.01,25.3,2,9,8.9424230176053,5
22,salinity,2015-02-27,37,96,9,332,ASW,15,0,2,2912.87,25.3,2,9,7.96817059696045,5
23,salinity,2015-02-27,37,96,9,333,ASW,15,0,2,6126.68,25.3,2,9,8.71627025408356,5
24,salinity,2015-02-27,37,96,9,1263,ASW,15,0,2,4184.07,25.3,2,9,8.33297463645848,5
25,salinity,2015-02-27,37,96,9,331,ASW,15,2,2,9598.44,17.91,2,9,9.16748819302543,5
26,salinity,2015-02-27,37,96,9,332,ASW,15,2,2,6582.77,17.91,2,9,8.78948646130007,5
27,salinity,2015-02-27,37,96,9,333,ASW,15,2,2,10045.05,17.91,2,9,9.21305069572824,5
28,salinity,2015-02-27,37,96,9,1263,ASW,15,2,2,9043.88,17.91,2,9,9.10786125664998,5
29,salinity,2015-02-27,37,96,9,331,ASW,15,12,2,10630.05,18.26,2,9,9.26972092614362,5
30,salinity,2015-02-27,37,96,9,332,ASW,15,12,2,9597.64,18.26,2,9,9.16736815070776,5
31,salinity,2015-02-27,37,96,9,333,ASW,15,12,2,13149.27,18.26,2,9,9.48273188741534,5
32,salinity,2015-02-27,37,96,9,1263,ASW,15,12,2,7416.35,18.26,2,9,8.90897713776852,5
33,salinity,2015-02-27,37,96,9,331,ASW,15,24,2,7714.52,20,2,9,8.94826366615974,5
34,salinity,2015-02-27,37,96,9,332,ASW,15,24,2,6195.68,20,2,9,8.72837427689075,5
35,salinity,2015-02-27,37,96,9,333,ASW,15,24,2,7238.62,20,2,9,8.88441907788404,5
36,salinity,2015-02-27,37,96,9,1263,ASW,15,24,2,5395.6,20,2,9,8.58962547467291,5
37,salinity,2015-02-27,37,96,9,331,ASW,15,36,2,4090.97,20.75,2,9,8.31145233102983,5
38,salinity,2015-02-27,37,96,9,332,ASW,15,36,2,3537.64,20.75,2,9,8.16533235532862,5
39,salinity,2015-02-27,37,96,9,333,ASW,15,36,2,4241.51,20.75,2,9,8.34777048560167,5
40,salinity,2015-02-27,37,96,9,1263,ASW,15,36,2,5561.41,20.75,2,9,8.6198689062195,5
41,salinity,2015-02-27,37,96,9,331,ASW,15,0,3,5714.69,25.3,3,9,8.64635831574954,5
42,salinity,2015-02-27,37,96,9,332,ASW,15,0,3,2708.87,25.3,3,9,7.89490327661298,5
43,salinity,2015-02-27,37,96,9,333,ASW,15,0,3,6175.87,25.3,3,9,8.7243000394326,5
44,salinity,2015-02-27,37,96,9,1263,ASW,15,0,3,5065.4,25.3,3,9,8.52518120213842,5
45,salinity,2015-02-27,37,96,9,331,ASW,15,2,3,10072.25,17.91,3,9,9.21575966106684,5
46,salinity,2015-02-27,37,96,9,332,ASW,15,2,3,7359.43,17.91,3,9,8.9013011846382,5
47,salinity,2015-02-27,37,96,9,333,ASW,15,2,3,9324.57,17.91,3,9,9.13848555187556,5
48,salinity,2015-02-27,37,96,9,1263,ASW,15,2,3,9765.22,17.91,3,9,9.1847466284893,5
49,salinity,2015-02-27,37,96,9,331,ASW,15,12,3,11318.5,18.26,3,9,9.33257924341294,5
50,salinity,2015-02-27,37,96,9,332,ASW,15,12,3,9726.58,18.26,3,9,9.18073852880839,5
51,salinity,2015-02-27,37,96,9,333,ASW,15,12,3,10297.46,18.26,3,9,9.23787771496927,5
52,salinity,2015-02-27,37,96,9,1263,ASW,15,12,3,7042.13,18.26,3,9,8.85706962717101,5
53,salinity,2015-02-27,37,96,9,331,ASW,15,24,3,8271.22,20,3,9,9.01811634718362,5
54,salinity,2015-02-27,37,96,9,332,ASW,15,24,3,6282.92,20,3,9,8.74240180901257,5
55,salinity,2015-02-27,37,96,9,333,ASW,15,24,3,7574.37,20,3,9,8.92988148274538,5
56,salinity,2015-02-27,37,96,9,1263,ASW,15,24,3,5893.88,20,3,9,8.6782706825407,5
57,salinity,2015-02-27,37,96,9,331,ASW,15,36,3,4029.42,20.75,3,9,8.29621479446274,5
58,salinity,2015-02-27,37,96,9,332,ASW,15,36,3,4014.81,20.75,3,9,8.29256353639672,5
59,salinity,2015-02-27,37,96,9,333,ASW,15,36,3,4133.92,20.75,3,9,8.32194929973707,5
60,salinity,2015-02-27,37,96,9,1263,ASW,15,36,3,5586.57,20.75,3,9,8.62439960236061,5
1,salinity,2015-02-27,37,0,10,331,ASW,15,0,1,500,0,1,10,6.21460809842219,1
2,salinity,2015-02-27,37,0,10,332,ASW,15,0,1,500,0,1,10,6.21460809842219,1
3,salinity,2015-02-27,37,0,10,333,ASW,15,0,1,500,0,1,10,6.21460809842219,1
4,salinity,2015-02-27,37,0,10,1263,ASW,15,0,1,500,0,1,10,6.21460809842219,1
5,salinity,2015-02-27,37,0,10,331,ASW,15,2,1,500,0,1,10,6.21460809842219,1
6,salinity,2015-02-27,37,0,10,332,ASW,15,2,1,500,0,1,10,6.21460809842219,1
7,salinity,2015-02-27,37,0,10,333,ASW,15,2,1,500,0,1,10,6.21460809842219,1
8,salinity,2015-02-27,37,0,10,1263,ASW,15,2,1,500,0,1,10,6.21460809842219,1
9,salinity,2015-02-27,37,0,10,331,ASW,15,12,1,500,0,1,10,6.21460809842219,1
10,salinity,2015-02-27,37,0,10,332,ASW,15,12,1,500,0,1,10,6.21460809842219,1
11,salinity,2015-02-27,37,0,10,333,ASW,15,12,1,500,0,1,10,6.21460809842219,1
12,salinity,2015-02-27,37,0,10,1263,ASW,15,12,1,500,0,1,10,6.21460809842219,1
13,salinity,2015-02-27,37,0,10,331,ASW,15,24,1,500,0,1,10,6.21460809842219,1
14,salinity,2015-02-27,37,0,10,332,ASW,15,24,1,500,0,1,10,6.21460809842219,1
15,salinity,2015-02-27,37,0,10,333,ASW,15,24,1,500,0,1,10,6.21460809842219,1
16,salinity,2015-02-27,37,0,10,1263,ASW,15,24,1,500,0,1,10,6.21460809842219,1
17,salinity,2015-02-27,37,0,10,331,ASW,15,36,1,500,0,1,10,6.21460809842219,1
18,salinity,2015-02-27,37,0,10,332,ASW,15,36,1,500,0,1,10,6.21460809842219,1
19,salinity,2015-02-27,37,0,10,333,ASW,15,36,1,500,0,1,10,6.21460809842219,1
20,salinity,2015-02-27,37,0,10,1263,ASW,15,36,1,500,0,1,10,6.21460809842219,1
21,salinity,2015-02-27,37,0,10,331,ASW,15,0,2,500,0,2,10,6.21460809842219,1
22,salinity,2015-02-27,37,0,10,332,ASW,15,0,2,500,0,2,10,6.21460809842219,1
23,salinity,2015-02-27,37,0,10,333,ASW,15,0,2,500,0,2,10,6.21460809842219,1
24,salinity,2015-02-27,37,0,10,1263,ASW,15,0,2,500,0,2,10,6.21460809842219,1
25,salinity,2015-02-27,37,0,10,331,ASW,15,2,2,500,0,2,10,6.21460809842219,1
26,salinity,2015-02-27,37,0,10,332,ASW,15,2,2,500,0,2,10,6.21460809842219,1
27,salinity,2015-02-27,37,0,10,333,ASW,15,2,2,500,0,2,10,6.21460809842219,1
28,salinity,2015-02-27,37,0,10,1263,ASW,15,2,2,500,0,2,10,6.21460809842219,1
29,salinity,2015-02-27,37,0,10,331,ASW,15,12,2,500,0,2,10,6.21460809842219,1
30,salinity,2015-02-27,37,0,10,332,ASW,15,12,2,500,0,2,10,6.21460809842219,1
31,salinity,2015-02-27,37,0,10,333,ASW,15,12,2,500,0,2,10,6.21460809842219,1
32,salinity,2015-02-27,37,0,10,1263,ASW,15,12,2,500,0,2,10,6.21460809842219,1
33,salinity,2015-02-27,37,0,10,331,ASW,15,24,2,500,0,2,10,6.21460809842219,1
34,salinity,2015-02-27,37,0,10,332,ASW,15,24,2,500,0,2,10,6.21460809842219,1
35,salinity,2015-02-27,37,0,10,333,ASW,15,24,2,500,0,2,10,6.21460809842219,1
36,salinity,2015-02-27,37,0,10,1263,ASW,15,24,2,500,0,2,10,6.21460809842219,1
37,salinity,2015-02-27,37,0,10,331,ASW,15,36,2,500,0,2,10,6.21460809842219,1
38,salinity,2015-02-27,37,0,10,332,ASW,15,36,2,500,0,2,10,6.21460809842219,1
39,salinity,2015-02-27,37,0,10,333,ASW,15,36,2,500,0,2,10,6.21460809842219,1
40,salinity,2015-02-27,37,0,10,1263,ASW,15,36,2,500,0,2,10,6.21460809842219,1
41,salinity,2015-02-27,37,0,10,331,ASW,15,0,3,500,0,3,10,6.21460809842219,1
42,salinity,2015-02-27,37,0,10,332,ASW,15,0,3,500,0,3,10,6.21460809842219,1
43,salinity,2015-02-27,37,0,10,333,ASW,15,0,3,500,0,3,10,6.21460809842219,1
44,salinity,2015-02-27,37,0,10,1263,ASW,15,0,3,500,0,3,10,6.21460809842219,1
45,salinity,2015-02-27,37,0,10,331,ASW,15,2,3,500,0,3,10,6.21460809842219,1
46,salinity,2015-02-27,37,0,10,332,ASW,15,2,3,500,0,3,10,6.21460809842219,1
47,salinity,2015-02-27,37,0,10,333,ASW,15,2,3,500,0,3,10,6.21460809842219,1
48,salinity,2015-02-27,37,0,10,1263,ASW,15,2,3,500,0,3,10,6.21460809842219,1
49,salinity,2015-02-27,37,0,10,331,ASW,15,12,3,500,0,3,10,6.21460809842219,1
50,salinity,2015-02-27,37,0,10,332,ASW,15,12,3,500,0,3,10,6.21460809842219,1
51,salinity,2015-02-27,37,0,10,333,ASW,15,12,3,500,0,3,10,6.21460809842219,1
52,salinity,2015-02-27,37,0,10,1263,ASW,15,12,3,500,0,3,10,6.21460809842219,1
53,salinity,2015-02-27,37,0,10,331,ASW,15,24,3,500,0,3,10,6.21460809842219,1
54,salinity,2015-02-27,37,0,10,332,ASW,15,24,3,500,0,3,10,6.21460809842219,1
55,salinity,2015-02-27,37,0,10,333,ASW,15,24,3,500,0,3,10,6.21460809842219,1
56,salinity,2015-02-27,37,0,10,1263,ASW,15,24,3,500,0,3,10,6.21460809842219,1
57,salinity,2015-02-27,37,0,10,331,ASW,15,36,3,500,0,3,10,6.21460809842219,1
58,salinity,2015-02-27,37,0,10,332,ASW,15,36,3,500,0,3,10,6.21460809842219,1
59,salinity,2015-02-27,37,0,10,333,ASW,15,36,3,500,0,3,10,6.21460809842219,1
60,salinity,2015-02-27,37,0,10,1263,ASW,15,36,3,500,0,3,10,6.21460809842219,1
1,salinity,2015-02-28,38,24,10,331,ASW,15,0,1,908.97,27.16,1,10,6.78197661329954,2
2,salinity,2015-02-28,38,24,10,332,ASW,15,0,1,896.06,27.16,1,10,6.76722804384516,2
3,salinity,2015-02-28,38,24,10,333,ASW,15,0,1,932,27.16,1,10,6.80775813248964,2
4,salinity,2015-02-28,38,24,10,1263,ASW,15,0,1,821.62,27.16,1,10,6.67766263857972,2
5,salinity,2015-02-28,38,24,10,331,ASW,15,2,1,912.12,18.84,1,10,6.79490008156205,2
6,salinity,2015-02-28,38,24,10,332,ASW,15,2,1,909.66,18.84,1,10,6.79214238685996,2
7,salinity,2015-02-28,38,24,10,333,ASW,15,2,1,1016.78,18.84,1,10,6.90569315426369,2
8,salinity,2015-02-28,38,24,10,1263,ASW,15,2,1,963.86,18.84,1,10,6.85120609129095,2
9,salinity,2015-02-28,38,24,10,331,ASW,15,12,1,947.96,17.8,1,10,6.83535661436035,2
10,salinity,2015-02-28,38,24,10,332,ASW,15,12,1,1028.23,17.8,1,10,6.91813126180691,2
11,salinity,2015-02-28,38,24,10,333,ASW,15,12,1,845.12,17.8,1,10,6.71819156093112,2
12,salinity,2015-02-28,38,24,10,1263,ASW,15,12,1,988.49,17.8,1,10,6.87800715882109,2
13,salinity,2015-02-28,38,24,10,331,ASW,15,24,1,757.51,20.15,1,10,6.60307623968541,2
14,salinity,2015-02-28,38,24,10,332,ASW,15,24,1,1006.24,20.15,1,10,6.89374762832753,2
15,salinity,2015-02-28,38,24,10,333,ASW,15,24,1,935.76,20.15,1,10,6.81959050981868,2
16,salinity,2015-02-28,38,24,10,1263,ASW,15,24,1,947.24,20.15,1,10,6.83205064823182,2
17,salinity,2015-02-28,38,24,10,331,ASW,15,36,1,822.69,19.68,1,10,6.68836716716934,2
18,salinity,2015-02-28,38,24,10,332,ASW,15,36,1,790.9,19.68,1,10,6.64797367657002,2
19,salinity,2015-02-28,38,24,10,333,ASW,15,36,1,882.29,19.68,1,10,6.75996267700534,2
20,salinity,2015-02-28,38,24,10,1263,ASW,15,36,1,934.99,19.68,1,10,6.81926280571071,2
21,salinity,2015-02-28,38,24,10,331,ASW,15,0,2,945.96,27.16,2,10,6.82306847081494,2
22,salinity,2015-02-28,38,24,10,332,ASW,15,0,2,721.3,27.16,2,10,6.54267366926885,2
23,salinity,2015-02-28,38,24,10,333,ASW,15,0,2,1041.1,27.16,2,10,6.92159901080279,2
24,salinity,2015-02-28,38,24,10,1263,ASW,15,0,2,955.8,27.16,2,10,6.83372115025577,2
25,salinity,2015-02-28,38,24,10,331,ASW,15,2,2,998.78,18.84,2,10,6.88749134530053,2
26,salinity,2015-02-28,38,24,10,332,ASW,15,2,2,870.71,18.84,2,10,6.74743393302785,2
27,salinity,2015-02-28,38,24,10,333,ASW,15,2,2,952.68,18.84,2,10,6.83930511734441,2
28,salinity,2015-02-28,38,24,10,1263,ASW,15,2,2,1015.16,18.84,2,10,6.90406849112414,2
29,salinity,2015-02-28,38,24,10,331,ASW,15,12,2,918.23,17.8,2,10,6.80287242700263,2
30,salinity,2015-02-28,38,24,10,332,ASW,15,12,2,870.55,17.8,2,10,6.74846642129876,2
31,salinity,2015-02-28,38,24,10,333,ASW,15,12,2,797.28,17.8,2,10,6.65862703069593,2
32,salinity,2015-02-28,38,24,10,1263,ASW,15,12,2,986.37,17.8,2,10,6.87582075695179,2
33,salinity,2015-02-28,38,24,10,331,ASW,15,24,2,919,20.15,2,10,6.80111616849242,2
34,salinity,2015-02-28,38,24,10,332,ASW,15,24,2,931.81,20.15,2,10,6.81526711354697,2
35,salinity,2015-02-28,38,24,10,333,ASW,15,24,2,779.33,20.15,2,10,6.63223890342923,2
36,salinity,2015-02-28,38,24,10,1263,ASW,15,24,2,984.55,20.15,2,10,6.87150614630702,2
37,salinity,2015-02-28,38,24,10,331,ASW,15,36,2,798.65,19.68,2,10,6.65797253421776,2
38,salinity,2015-02-28,38,24,10,332,ASW,15,36,2,842.13,19.68,2,10,6.71228769051817,2
39,salinity,2015-02-28,38,24,10,333,ASW,15,36,2,708.16,19.68,2,10,6.53448626909029,2
40,salinity,2015-02-28,38,24,10,1263,ASW,15,36,2,986.58,19.68,2,10,6.8740950774895,2
41,salinity,2015-02-28,38,24,10,331,ASW,15,0,3,964.33,27.16,3,10,6.84286469587802,2
42,salinity,2015-02-28,38,24,10,332,ASW,15,0,3,792.82,27.16,3,10,6.64073820697394,2
43,salinity,2015-02-28,38,24,10,333,ASW,15,0,3,944.32,27.16,3,10,6.82128193904279,2
44,salinity,2015-02-28,38,24,10,1263,ASW,15,0,3,877.67,27.16,3,10,6.74583616955633,2
45,salinity,2015-02-28,38,24,10,331,ASW,15,2,3,1068.19,18.84,3,10,6.95592620384343,2
46,salinity,2015-02-28,38,24,10,332,ASW,15,2,3,799.34,18.84,3,10,6.65993473995549,2
47,salinity,2015-02-28,38,24,10,333,ASW,15,2,3,1023.16,18.84,3,10,6.91206597456922,2
48,salinity,2015-02-28,38,24,10,1263,ASW,15,2,3,987.99,18.84,3,10,6.87641939867228,2
49,salinity,2015-02-28,38,24,10,331,ASW,15,12,3,1042.07,17.8,3,10,6.93173544271913,2
50,salinity,2015-02-28,38,24,10,332,ASW,15,12,3,905.13,17.8,3,10,6.78821695370589,2
51,salinity,2015-02-28,38,24,10,333,ASW,15,12,3,927.96,17.8,3,10,6.81362040823146,2
52,salinity,2015-02-28,38,24,10,1263,ASW,15,12,3,896.55,17.8,3,10,6.77850044312487,2
53,salinity,2015-02-28,38,24,10,331,ASW,15,24,3,848.35,20.15,3,10,6.71925467111147,2
54,salinity,2015-02-28,38,24,10,332,ASW,15,24,3,814.03,20.15,3,10,6.67693231632406,2
55,salinity,2015-02-28,38,24,10,333,ASW,15,24,3,896.6,20.15,3,10,6.77587965766856,2
56,salinity,2015-02-28,38,24,10,1263,ASW,15,24,3,923.56,20.15,3,10,6.80617649245302,2
57,salinity,2015-02-28,38,24,10,331,ASW,15,36,3,822.87,19.68,3,10,6.68859129866076,2
58,salinity,2015-02-28,38,24,10,332,ASW,15,36,3,898.3,19.68,3,10,6.77835249476996,2
59,salinity,2015-02-28,38,24,10,333,ASW,15,36,3,874.93,19.68,3,10,6.75139382385771,2
60,salinity,2015-02-28,38,24,10,1263,ASW,15,36,3,928.19,19.68,3,10,6.8118058949303,2
1,salinity,2015-03-01,39,48,10,331,ASW,15,0,1,2027.57,30.36,1,10,7.59950648562373,3
2,salinity,2015-03-01,39,48,10,332,ASW,15,0,1,1425.16,30.36,1,10,7.2405063148015,3
3,salinity,2015-03-01,39,48,10,333,ASW,15,0,1,1906.83,30.36,1,10,7.53714763123705,3
4,salinity,2015-03-01,39,48,10,1263,ASW,15,0,1,1300.79,30.36,1,10,7.14711070482362,3
5,salinity,2015-03-01,39,48,10,331,ASW,15,2,1,1926.01,19.45,1,10,7.55305585008486,3
6,salinity,2015-03-01,39,48,10,332,ASW,15,2,1,1422.76,19.45,1,10,7.2465890107917,3
7,salinity,2015-03-01,39,48,10,333,ASW,15,2,1,2016.05,19.45,1,10,7.59920101290232,3
8,salinity,2015-03-01,39,48,10,1263,ASW,15,2,1,2079.63,19.45,1,10,7.63054863660711,3
9,salinity,2015-03-01,39,48,10,331,ASW,15,12,1,1886.55,17.66,1,10,7.53309995072086,3
10,salinity,2015-03-01,39,48,10,332,ASW,15,12,1,1757.04,17.66,1,10,7.46128400687178,3
11,salinity,2015-03-01,39,48,10,333,ASW,15,12,1,2079.54,17.66,1,10,7.63137346695717,3
12,salinity,2015-03-01,39,48,10,1263,ASW,15,12,1,2151.69,17.66,1,10,7.66576748986973,3
13,salinity,2015-03-01,39,48,10,331,ASW,15,24,1,1668.7,19.89,1,10,7.40780909457484,3
14,salinity,2015-03-01,39,48,10,332,ASW,15,24,1,1628.14,19.89,1,10,7.38290191029111,3
15,salinity,2015-03-01,39,48,10,333,ASW,15,24,1,1790.62,19.89,1,10,7.47914716992079,3
16,salinity,2015-03-01,39,48,10,1263,ASW,15,24,1,1681.25,19.89,1,10,7.41539182303472,3
17,salinity,2015-03-01,39,48,10,331,ASW,15,36,1,1258.05,20.86,1,10,7.12059795801071,3
18,salinity,2015-03-01,39,48,10,332,ASW,15,36,1,1247.92,20.86,1,10,7.11237634327086,3
19,salinity,2015-03-01,39,48,10,333,ASW,15,36,1,1214.94,20.86,1,10,7.08513129338308,3
20,salinity,2015-03-01,39,48,10,1263,ASW,15,36,1,1706.27,20.86,1,10,7.42976413663025,3
21,salinity,2015-03-01,39,48,10,331,ASW,15,0,2,1733.43,30.36,2,10,7.44018778375218,3
22,salinity,2015-03-01,39,48,10,332,ASW,15,0,2,808.64,30.36,2,10,6.65708635660318,3
23,salinity,2015-03-01,39,48,10,333,ASW,15,0,2,1861.63,30.36,2,10,7.51276499420745,3
24,salinity,2015-03-01,39,48,10,1263,ASW,15,0,2,1382.43,30.36,2,10,7.20939203041055,3
25,salinity,2015-03-01,39,48,10,331,ASW,15,2,2,1980.75,19.45,2,10,7.58136279766746,3
26,salinity,2015-03-01,39,48,10,332,ASW,15,2,2,918.31,19.45,2,10,6.80112729375735,3
27,salinity,2015-03-01,39,48,10,333,ASW,15,2,2,1978.45,19.45,2,10,7.58018941794454,3
28,salinity,2015-03-01,39,48,10,1263,ASW,15,2,2,1656.59,19.45,2,10,7.4007060960112,3
29,salinity,2015-03-01,39,48,10,331,ASW,15,12,2,2043.67,17.66,2,10,7.6138236206306,3
30,salinity,2015-03-01,39,48,10,332,ASW,15,12,2,1601.02,17.66,2,10,7.36730445032401,3
31,salinity,2015-03-01,39,48,10,333,ASW,15,12,2,1771.94,17.66,2,10,7.46981379531152,3
32,salinity,2015-03-01,39,48,10,1263,ASW,15,12,2,2208.76,17.66,2,10,7.69215897981363,3
33,salinity,2015-03-01,39,48,10,331,ASW,15,24,2,1861.94,19.89,2,10,7.5186343608551,3
34,salinity,2015-03-01,39,48,10,332,ASW,15,24,2,1827.5,19.89,2,10,7.49976080971921,3
35,salinity,2015-03-01,39,48,10,333,ASW,15,24,2,1478.47,19.89,2,10,7.28521863867771,3
36,salinity,2015-03-01,39,48,10,1263,ASW,15,24,2,1736.1,19.89,2,10,7.44787365018276,3
37,salinity,2015-03-01,39,48,10,331,ASW,15,36,2,1246.35,20.86,2,10,7.11109604300015,3
38,salinity,2015-03-01,39,48,10,332,ASW,15,36,2,1349.74,20.86,2,10,7.19209176118282,3
39,salinity,2015-03-01,39,48,10,333,ASW,15,36,2,1083.55,20.86,2,10,6.96855870834096,3
40,salinity,2015-03-01,39,48,10,1263,ASW,15,36,2,1679.36,20.86,2,10,7.41366885838711,3
41,salinity,2015-03-01,39,48,10,331,ASW,15,0,3,1653.78,30.36,3,10,7.39229031407378,3
42,salinity,2015-03-01,39,48,10,332,ASW,15,0,3,1003.75,30.36,3,10,6.88078482407763,3
43,salinity,2015-03-01,39,48,10,333,ASW,15,0,3,1759.23,30.36,3,10,7.45522329488661,3
44,salinity,2015-03-01,39,48,10,1263,ASW,15,0,3,1461.7,30.36,3,10,7.26636634742162,3
45,salinity,2015-03-01,39,48,10,331,ASW,15,2,3,1972.2,19.45,3,10,7.57699391449041,3
46,salinity,2015-03-01,39,48,10,332,ASW,15,2,3,1186.59,19.45,3,10,7.06231159081532,3
