"Number","Experiment","Date","Day","Hour","Transfer","Strain","Media","Temperature","Treatment","Replicate","RF","Rfctrl","Rep","seqRep","lnRF","trDay"
13,"salinity",2014-12-05,11,0,3,"168-16","ASW","21","12",1,2930.69,15.63,"1","3",7.97764568176316,1
14,"salinity",2014-12-05,11,0,3,"169-30","ASW","21","12",1,10678.56,15.63,"1","3",9.27452851924,1
15,"salinity",2014-12-05,11,0,3,"164-11","ASW","21","12",1,11850.73,15.63,"1","3",9.37882497142654,1
16,"salinity",2014-12-05,11,0,3,"156-4","ASW","21","24",1,35467.88,19.75,"1","3",10.4758257802163,1
17,"salinity",2014-12-05,11,0,3,"167-7","ASW","21","24",1,15795.24,19.75,"1","3",9.66621274873366,1
18,"salinity",2014-12-05,11,0,3,"168-16","ASW","21","24",1,17217.64,19.75,"1","3",9.75254198085782,1
19,"salinity",2014-12-05,11,0,3,"169-30","ASW","21","24",1,26206.15,19.75,"1","3",10.172995471009,1
20,"salinity",2014-12-05,11,0,3,"164-11","ASW","21","24",1,10141.26,19.75,"1","3",9.22241814119699,1
21,"salinity",2014-12-05,11,0,3,"156-4","ASW","21","36",1,7447.27,21.85,"1","3",8.91266452772769,1
22,"salinity",2014-12-05,11,0,3,"167-7","ASW","21","36",1,9840.11,21.85,"1","3",9.19199919623924,1
23,"salinity",2014-12-05,11,0,3,"168-16","ASW","21","36",1,4322.82,21.85,"1","3",8.36659585763734,1
24,"salinity",2014-12-05,11,0,3,"169-30","ASW","21","36",1,10791.18,21.85,"1","3",9.28445755837317,1
25,"salinity",2014-12-05,11,0,3,"164-11","ASW","21","36",1,15890.09,21.85,"1","3",9.67207490629927,1
1,"salinity",2014-12-06,12,24,3,"156-4","ASW","21","0",1,44986.43,17.08,"1","3",10.7137364255798,2
2,"salinity",2014-12-06,12,24,3,"167-7","ASW","21","0",1,17502.86,17.08,"1","3",9.76914325816792,2
3,"salinity",2014-12-06,12,24,3,"168-16","ASW","21","0",1,23962.34,17.08,"1","3",10.0835256709345,2
4,"salinity",2014-12-06,12,24,3,"169-30","ASW","21","0",1,12277.88,17.08,"1","3",9.41416246021614,2
5,"salinity",2014-12-06,12,24,3,"164-11","ASW","21","0",1,30488.66,17.08,"1","3",10.3245497249183,2
6,"salinity",2014-12-06,12,24,3,"156-4","ASW","21","2",1,29177.74,19.43,"1","3",10.2804952283388,2
7,"salinity",2014-12-06,12,24,3,"167-7","ASW","21","2",1,28232.15,19.43,"1","3",10.2475282190573,2
8,"salinity",2014-12-06,12,24,3,"168-16","ASW","21","2",1,28141.21,19.43,"1","3",10.2442996440635,2
9,"salinity",2014-12-06,12,24,3,"169-30","ASW","21","2",1,17689.84,19.43,"1","3",9.77964676821377,2
10,"salinity",2014-12-06,12,24,3,"164-11","ASW","21","2",1,5849.86,19.43,"1","3",8.67084603305691,2
11,"salinity",2014-12-06,12,24,3,"156-4","ASW","21","12",1,39795.68,15.83,"1","3",10.5911157816618,2
12,"salinity",2014-12-06,12,24,3,"167-7","ASW","21","12",1,14985.7,15.83,"1","3",9.61379479334123,2
13,"salinity",2014-12-06,12,24,3,"168-16","ASW","21","12",1,3451.77,15.83,"1","3",8.14204582078637,2
14,"salinity",2014-12-06,12,24,3,"169-30","ASW","21","12",1,14155.9,15.83,"1","3",9.55676788993336,2
15,"salinity",2014-12-06,12,24,3,"164-11","ASW","21","12",1,14545.52,15.83,"1","3",9.58394942116811,2
16,"salinity",2014-12-06,12,24,3,"156-4","ASW","21","24",1,37589.15,17.78,"1","3",10.533997603168,2
17,"salinity",2014-12-06,12,24,3,"167-7","ASW","21","24",1,30855.24,17.78,"1","3",10.3364854637148,2
18,"salinity",2014-12-06,12,24,3,"168-16","ASW","21","24",1,32400.05,17.78,"1","3",10.3853663297775,2
19,"salinity",2014-12-06,12,24,3,"169-30","ASW","21","24",1,35471.91,17.78,"1","3",10.4759950272901,2
20,"salinity",2014-12-06,12,24,3,"164-11","ASW","21","24",1,15325.39,17.78,"1","3",9.63610536934621,2
21,"salinity",2014-12-06,12,24,3,"156-4","ASW","21","36",1,6022.05,23.33,"1","3",8.69930139211807,2
22,"salinity",2014-12-06,12,24,3,"167-7","ASW","21","36",1,17641.76,23.33,"1","3",9.77670079222852,2
23,"salinity",2014-12-06,12,24,3,"168-16","ASW","21","36",1,3946.21,23.33,"1","3",8.27458135690663,2
24,"salinity",2014-12-06,12,24,3,"169-30","ASW","21","36",1,10305.14,23.33,"1","3",9.23813159354956,2
25,"salinity",2014-12-06,12,24,3,"164-11","ASW","21","36",1,16450.93,23.33,"1","3",9.70671812610702,2
1,"salinity",2014-12-07,13,48,3,"156-4","ASW","21","0",1,55330.84,16.98,"1","3",10.9207787890186,3
2,"salinity",2014-12-07,13,48,3,"167-7","ASW","21","0",1,18006.84,16.98,"1","3",9.79756354481313,3
3,"salinity",2014-12-07,13,48,3,"168-16","ASW","21","0",1,32778.5,16.98,"1","3",10.397009934937,3
4,"salinity",2014-12-07,13,48,3,"169-30","ASW","21","0",1,12597.75,16.98,"1","3",9.43992473664837,3
5,"salinity",2014-12-07,13,48,3,"164-11","ASW","21","0",1,36023.14,16.98,"1","3",10.4914453139115,3
6,"salinity",2014-12-07,13,48,3,"156-4","ASW","21","2",1,39761.59,18.53,"1","3",10.5901905136447,3
7,"salinity",2014-12-07,13,48,3,"167-7","ASW","21","2",1,36261.41,18.53,"1","3",10.497998227198,3
8,"salinity",2014-12-07,13,48,3,"168-16","ASW","21","2",1,39880.48,18.53,"1","3",10.5931775137945,3
9,"salinity",2014-12-07,13,48,3,"169-30","ASW","21","2",1,22558.23,18.53,"1","3",10.0230334778335,3
10,"salinity",2014-12-07,13,48,3,"164-11","ASW","21","2",1,7372.18,18.53,"1","3",8.90295206758204,3
11,"salinity",2014-12-07,13,48,3,"156-4","ASW","21","12",1,53963.65,15.71,"1","3",10.895774786454,3
12,"salinity",2014-12-07,13,48,3,"167-7","ASW","21","12",1,20816.56,15.71,"1","3",9.94274913023906,3
13,"salinity",2014-12-07,13,48,3,"168-16","ASW","21","12",1,3657.83,15.71,"1","3",8.20032120867391,3
14,"salinity",2014-12-07,13,48,3,"169-30","ASW","21","12",1,18403.68,15.71,"1","3",9.81945192542598,3
15,"salinity",2014-12-07,13,48,3,"164-11","ASW","21","12",1,16459.3,15.71,"1","3",9.70769101460063,3
16,"salinity",2014-12-07,13,48,3,"156-4","ASW","21","24",1,53426.64,19.23,"1","3",10.8857047793664,3
17,"salinity",2014-12-07,13,48,3,"167-7","ASW","21","24",1,47708.84,19.23,"1","3",10.7724688334438,3
18,"salinity",2014-12-07,13,48,3,"168-16","ASW","21","24",1,40975.17,19.23,"1","3",10.6202521337068,3
19,"salinity",2014-12-07,13,48,3,"169-30","ASW","21","24",1,50101.77,19.23,"1","3",10.8214277233377,3
20,"salinity",2014-12-07,13,48,3,"164-11","ASW","21","24",1,18860.42,19.23,"1","3",9.84380070961758,3
21,"salinity",2014-12-07,13,48,3,"156-4","ASW","21","36",1,6763,21.41,"1","3",8.81605108112964,3
22,"salinity",2014-12-07,13,48,3,"167-7","ASW","21","36",1,23032.23,21.41,"1","3",10.0437198190741,3
23,"salinity",2014-12-07,13,48,3,"168-16","ASW","21","36",1,3620.69,21.41,"1","3",8.18848910444154,3
24,"salinity",2014-12-07,13,48,3,"169-30","ASW","21","36",1,11402.89,21.41,"1","3",9.33974275194828,3
25,"salinity",2014-12-07,13,48,3,"164-11","ASW","21","36",1,19050.34,21.41,"1","3",9.85371573169941,3
1,"salinity",2014-12-08,14,72,3,"156-4","ASW","21","0",1,65957.52,17.09,"1","3",11.0965070376842,4
2,"salinity",2014-12-08,14,72,3,"167-7","ASW","21","0",1,22232.76,17.09,"1","3",10.0085531747171,4
3,"salinity",2014-12-08,14,72,3,"168-16","ASW","21","0",1,43570.38,17.09,"1","3",10.6817405247774,4
4,"salinity",2014-12-08,14,72,3,"169-30","ASW","21","0",1,12133.77,17.09,"1","3",9.4023382947056,4
5,"salinity",2014-12-08,14,72,3,"164-11","ASW","21","0",1,42324,17.09,"1","3",10.6527057086671,4
6,"salinity",2014-12-08,14,72,3,"156-4","ASW","21","2",1,51110.89,19.56,"1","3",10.8413700944777,4
7,"salinity",2014-12-08,14,72,3,"167-7","ASW","21","2",1,46815.51,19.56,"1","3",10.7535519396995,4
8,"salinity",2014-12-08,14,72,3,"168-16","ASW","21","2",1,52414.54,19.56,"1","3",10.8665660641932,4
9,"salinity",2014-12-08,14,72,3,"169-30","ASW","21","2",1,21679.01,19.56,"1","3",9.98319712780415,4
10,"salinity",2014-12-08,14,72,3,"164-11","ASW","21","2",1,8484.53,19.56,"1","3",9.04369175055623,4
11,"salinity",2014-12-08,14,72,3,"156-4","ASW","21","12",1,68711.79,17.09,"1","3",11.1374273282184,4
12,"salinity",2014-12-08,14,72,3,"167-7","ASW","21","12",1,27661.32,17.09,"1","3",10.2271723052461,4
13,"salinity",2014-12-08,14,72,3,"168-16","ASW","21","12",1,3795.04,17.09,"1","3",8.23693681345826,4
14,"salinity",2014-12-08,14,72,3,"169-30","ASW","21","12",1,22235.12,17.09,"1","3",10.0086594003973,4
15,"salinity",2014-12-08,14,72,3,"164-11","ASW","21","12",1,18276.98,17.09,"1","3",9.81246213003443,4
16,"salinity",2014-12-08,14,72,3,"156-4","ASW","21","24",1,71162.83,19.03,"1","3",11.1724584598757,4
17,"salinity",2014-12-08,14,72,3,"167-7","ASW","21","24",1,72619.93,19.03,"1","3",11.1927325974303,4
18,"salinity",2014-12-08,14,72,3,"168-16","ASW","21","24",1,52778.75,19.03,"1","3",10.8735032997664,4
19,"salinity",2014-12-08,14,72,3,"169-30","ASW","21","24",1,71522.35,19.03,"1","3",11.1774991611705,4
20,"salinity",2014-12-08,14,72,3,"164-11","ASW","21","24",1,22797.65,19.03,"1","3",10.0335776557105,4
21,"salinity",2014-12-08,14,72,3,"156-4","ASW","21","36",1,9520.46,21.15,"1","3",9.15897444337188,4
22,"salinity",2014-12-08,14,72,3,"167-7","ASW","21","36",1,34266.5,21.15,"1","3",10.4413060680499,4
23,"salinity",2014-12-08,14,72,3,"168-16","ASW","21","36",1,3676.03,21.15,"1","3",8.20381853990756,4
24,"salinity",2014-12-08,14,72,3,"169-30","ASW","21","36",1,13390.87,21.15,"1","3",9.50074772746832,4
25,"salinity",2014-12-08,14,72,3,"164-11","ASW","21","36",1,22689.41,21.15,"1","3",10.0287209871373,4
1,"salinity",2014-12-09,15,96,3,"156-4","ASW","21","0",1,77740.35,17.18,"1","3",11.2609086901017,5
2,"salinity",2014-12-09,15,96,3,"167-7","ASW","21","0",1,23010.76,17.18,"1","3",10.0429703255124,5
3,"salinity",2014-12-09,15,96,3,"168-16","ASW","21","0",1,52487.04,17.18,"1","3",10.8679941884859,5
4,"salinity",2014-12-09,15,96,3,"169-30","ASW","21","0",1,13004.44,17.18,"1","3",9.47172415592971,5
5,"salinity",2014-12-09,15,96,3,"164-11","ASW","21","0",1,56458.65,17.18,"1","3",10.9409594509855,5
6,"salinity",2014-12-09,15,96,3,"156-4","ASW","21","2",1,67063.82,19.05,"1","3",11.1131158841761,5
7,"salinity",2014-12-09,15,96,3,"167-7","ASW","21","2",1,55616.92,19.05,"1","3",10.9259001701523,5
8,"salinity",2014-12-09,15,96,3,"168-16","ASW","21","2",1,68254.71,19.05,"1","3",11.1307225810809,5
9,"salinity",2014-12-09,15,96,3,"169-30","ASW","21","2",1,18104.81,19.05,"1","3",9.80288016727983,5
10,"salinity",2014-12-09,15,96,3,"164-11","ASW","21","2",1,10435.71,19.05,"1","3",9.25116172649623,5
11,"salinity",2014-12-09,15,96,3,"156-4","ASW","21","12",1,85724.32,15.73,"1","3",11.3587083329351,5
12,"salinity",2014-12-09,15,96,3,"167-7","ASW","21","12",1,34738.63,15.73,"1","3",10.4551546906319,5
13,"salinity",2014-12-09,15,96,3,"168-16","ASW","21","12",1,4101.44,15.73,"1","3",8.31525079880103,5
14,"salinity",2014-12-09,15,96,3,"169-30","ASW","21","12",1,28366.68,15.73,"1","3",10.2524158182946,5
15,"salinity",2014-12-09,15,96,3,"164-11","ASW","21","12",1,20232.04,15.73,"1","3",9.91424498333906,5
16,"salinity",2014-12-09,15,96,3,"156-4","ASW","21","24",1,85999.37,17.61,"1","3",11.3618904597175,5
17,"salinity",2014-12-09,15,96,3,"167-7","ASW","21","24",1,103396.57,17.61,"1","3",11.5461567387265,5
18,"salinity",2014-12-09,15,96,3,"168-16","ASW","21","24",1,59546.55,17.61,"1","3",10.9942178598407,5
19,"salinity",2014-12-09,15,96,3,"169-30","ASW","21","24",1,83562.1,17.61,"1","3",11.333134583315,5
20,"salinity",2014-12-09,15,96,3,"164-11","ASW","21","24",1,26947.32,17.61,"1","3",10.2009854170882,5
21,"salinity",2014-12-09,15,96,3,"156-4","ASW","21","36",1,11190.02,21.91,"1","3",9.32081767452385,5
22,"salinity",2014-12-09,15,96,3,"167-7","ASW","21","36",1,39831.35,21.91,"1","3",10.591859349078,5
23,"salinity",2014-12-09,15,96,3,"168-16","ASW","21","36",1,3815.4,21.91,"1","3",8.24104171868661,5
24,"salinity",2014-12-09,15,96,3,"169-30","ASW","21","36",1,14633.51,21.91,"1","3",9.58957101278001,5
25,"salinity",2014-12-09,15,96,3,"164-11","ASW","21","36",1,24215.57,21.91,"1","3",10.09384589435,5
1,"salinity",2014-12-09,16,0,4,"156-4","ASW","21","0",1,4474.48,17.18,"1","4",8.40229848053102,1
2,"salinity",2014-12-09,16,0,4,"167-7","ASW","21","0",1,2781.83,17.18,"1","4",7.92466932366574,1
3,"salinity",2014-12-09,16,0,4,"168-16","ASW","21","0",1,4802.23,17.18,"1","4",8.47325175315325,1
4,"salinity",2014-12-09,16,0,4,"169-30","ASW","21","0",1,2924.04,17.18,"1","4",7.97482873978444,1
5,"salinity",2014-12-09,16,0,4,"164-11","ASW","21","0",1,5539.59,17.18,"1","4",8.61656963819452,1
6,"salinity",2014-12-09,16,0,4,"156-4","ASW","21","2",1,4957.6,19.05,"1","4",8.50482704482867,1
7,"salinity",2014-12-09,16,0,4,"167-7","ASW","21","2",1,5972.69,19.05,"1","4",8.69175807619381,1
8,"salinity",2014-12-09,16,0,4,"168-16","ASW","21","2",1,6313.27,19.05,"1","4",8.74738703093785,1
9,"salinity",2014-12-09,16,0,4,"169-30","ASW","21","2",1,5924.17,19.05,"1","4",8.6835750501862,1
10,"salinity",2014-12-09,16,0,4,"164-11","ASW","21","2",1,6183.02,19.05,"1","4",8.72647632945866,1
11,"salinity",2014-12-09,16,0,4,"156-4","ASW","21","12",1,6074.48,15.73,"1","4",8.70925878715959,1
12,"salinity",2014-12-09,16,0,4,"167-7","ASW","21","12",1,5700.09,15.73,"1","4",8.64547382289047,1
13,"salinity",2014-12-09,16,0,4,"168-16","ASW","21","12",1,7009.72,15.73,"1","4",8.85280648782533,1
14,"salinity",2014-12-09,16,0,4,"169-30","ASW","21","12",1,4640.09,15.73,"1","4",8.43909326199298,1
15,"salinity",2014-12-09,16,0,4,"164-11","ASW","21","12",1,6722.66,15.73,"1","4",8.81089659918826,1
16,"salinity",2014-12-09,16,0,4,"156-4","ASW","21","24",1,5578.28,17.61,"1","4",8.62347388358178,1
17,"salinity",2014-12-09,16,0,4,"167-7","ASW","21","24",1,7071.45,17.61,"1","4",8.86132742837261,1
18,"salinity",2014-12-09,16,0,4,"168-16","ASW","21","24",1,7150.61,17.61,"1","4",8.87248718227804,1
19,"salinity",2014-12-09,16,0,4,"169-30","ASW","21","24",1,6154.26,17.61,"1","4",8.72203426964006,1
20,"salinity",2014-12-09,16,0,4,"164-11","ASW","21","24",1,7469.54,17.61,"1","4",8.91622833822594,1
21,"salinity",2014-12-09,16,0,4,"156-4","ASW","21","36",1,5550.55,21.91,"1","4",8.61769713298642,1
22,"salinity",2014-12-09,16,0,4,"167-7","ASW","21","36",1,7448.29,21.91,"1","4",8.91279380498719,1
23,"salinity",2014-12-09,16,0,4,"168-16","ASW","21","36",1,4686.79,21.91,"1","4",8.44781738947792,1
24,"salinity",2014-12-09,16,0,4,"169-30","ASW","21","36",1,8549.66,21.91,"1","4",9.05108083077893,1
25,"salinity",2014-12-09,16,0,4,"164-11","ASW","21","36",1,10672.51,21.91,"1","4",9.27337150757881,1
26,"salinity",2014-12-09,16,0,4,"156-4","ASW","21","0",2,4418.46,17.18,"2","4",8.38965068669142,1
27,"salinity",2014-12-09,16,0,4,"167-7","ASW","21","0",2,5107.04,17.18,"2","4",8.53500560425471,1
28,"salinity",2014-12-09,16,0,4,"168-16","ASW","21","0",2,4952.85,17.18,"2","4",8.50424370759663,1
29,"salinity",2014-12-09,16,0,4,"169-30","ASW","21","0",2,5597.71,17.18,"2","4",8.6270390329437,1
30,"salinity",2014-12-09,16,0,4,"164-11","ASW","21","0",2,6900.89,17.18,"2","4",8.83691302977354,1
31,"salinity",2014-12-09,16,0,4,"156-4","ASW","21","2",2,5260.08,19.05,"2","4",8.56427332288424,1
32,"salinity",2014-12-09,16,0,4,"167-7","ASW","21","2",2,5985.41,19.05,"2","4",8.69389230519184,1
33,"salinity",2014-12-09,16,0,4,"168-16","ASW","21","2",2,5769.82,19.05,"2","4",8.65708903786932,1
34,"salinity",2014-12-09,16,0,4,"169-30","ASW","21","2",2,6893.55,19.05,"2","4",8.83557419261729,1
35,"salinity",2014-12-09,16,0,4,"164-11","ASW","21","2",2,5566.79,19.05,"2","4",8.6211459166019,1
36,"salinity",2014-12-09,16,0,4,"156-4","ASW","21","12",2,5593.66,15.73,"2","4",8.62657301880787,1
37,"salinity",2014-12-09,16,0,4,"167-7","ASW","21","12",2,6507.47,15.73,"2","4",8.77828587854105,1
38,"salinity",2014-12-09,16,0,4,"168-16","ASW","21","12",2,6741.16,15.73,"2","4",8.81365114294638,1
39,"salinity",2014-12-09,16,0,4,"169-30","ASW","21","12",2,5070.21,15.73,"2","4",8.52803025771617,1
40,"salinity",2014-12-09,16,0,4,"164-11","ASW","21","12",2,4313.95,15.73,"2","4",8.36595626249088,1
41,"salinity",2014-12-09,16,0,4,"156-4","ASW","21","24",2,5851.83,17.61,"2","4",8.67149585969267,1
42,"salinity",2014-12-09,16,0,4,"167-7","ASW","21","24",2,8109.95,17.61,"2","4",8.99867321421168,1
43,"salinity",2014-12-09,16,0,4,"168-16","ASW","21","24",2,6644.38,17.61,"2","4",8.79887278498225,1
44,"salinity",2014-12-09,16,0,4,"169-30","ASW","21","24",2,6080.24,17.61,"2","4",8.7098989783148,1
45,"salinity",2014-12-09,16,0,4,"164-11","ASW","21","24",2,7053.87,17.61,"2","4",8.85883205798881,1
46,"salinity",2014-12-09,16,0,4,"156-4","ASW","21","36",2,6256.16,21.91,"2","4",8.73781356218601,1
47,"salinity",2014-12-09,16,0,4,"167-7","ASW","21","36",2,8115.13,21.91,"2","4",8.99878195311238,1
48,"salinity",2014-12-09,16,0,4,"168-16","ASW","21","36",2,4590.56,21.91,"2","4",8.42697303543365,1
49,"salinity",2014-12-09,16,0,4,"169-30","ASW","21","36",2,7686.17,21.91,"2","4",8.94432324391869,1
50,"salinity",2014-12-09,16,0,4,"164-11","ASW","21","36",2,11417.97,21.91,"2","4",9.3410229606092,1
51,"salinity",2014-12-09,16,0,4,"156-4","ASW","21","0",3,5119.44,17.18,"3","4",8.537438857811,1
52,"salinity",2014-12-09,16,0,4,"167-7","ASW","21","0",3,4513.24,17.18,"3","4",8.41095673668021,1
53,"salinity",2014-12-09,16,0,4,"168-16","ASW","21","0",3,5275.03,17.18,"3","4",8.5674774769255,1
54,"salinity",2014-12-09,16,0,4,"169-30","ASW","21","0",3,7501.02,17.18,"3","4",8.92050130822371,1
55,"salinity",2014-12-09,16,0,4,"164-11","ASW","21","0",3,5635.32,17.18,"3","4",8.63375592725401,1
56,"salinity",2014-12-09,16,0,4,"156-4","ASW","21","2",3,5748.24,19.05,"3","4",8.6533294384598,1
57,"salinity",2014-12-09,16,0,4,"167-7","ASW","21","2",3,5023.01,19.05,"3","4",8.51798487794974,1
58,"salinity",2014-12-09,16,0,4,"168-16","ASW","21","2",3,4544.05,19.05,"3","4",8.41737285613403,1
59,"salinity",2014-12-09,16,0,4,"169-30","ASW","21","2",3,8162.27,19.05,"3","4",9.00494095817205,1
60,"salinity",2014-12-09,16,0,4,"164-11","ASW","21","2",3,6108.54,19.05,"3","4",8.71431961335487,1
61,"salinity",2014-12-09,16,0,4,"156-4","ASW","21","12",3,6183.66,15.73,"3","4",8.72711856628123,1
62,"salinity",2014-12-09,16,0,4,"167-7","ASW","21","12",3,5700.76,15.73,"3","4",8.64559168321557,1
63,"salinity",2014-12-09,16,0,4,"168-16","ASW","21","12",3,6846.34,15.73,"3","4",8.82916926043621,1
64,"salinity",2014-12-09,16,0,4,"169-30","ASW","21","12",3,4687.25,15.73,"3","4",8.44923977950395,1
65,"salinity",2014-12-09,16,0,4,"164-11","ASW","21","12",3,6015.86,15.73,"3","4",8.69953641464214,1
66,"salinity",2014-12-09,16,0,4,"156-4","ASW","21","24",3,5078.99,17.61,"3","4",8.52939445237092,1
67,"salinity",2014-12-09,16,0,4,"167-7","ASW","21","24",3,5906.4,17.61,"3","4",8.68080582260422,1
68,"salinity",2014-12-09,16,0,4,"168-16","ASW","21","24",3,6484.39,17.61,"3","4",8.77443358200293,1
69,"salinity",2014-12-09,16,0,4,"169-30","ASW","21","24",3,5408.03,17.61,"3","4",8.5923785829452,1
70,"salinity",2014-12-09,16,0,4,"164-11","ASW","21","24",3,5968.53,17.61,"3","4",8.69130110843569,1
71,"salinity",2014-12-09,16,0,4,"156-4","ASW","21","36",3,6844.24,21.91,"3","4",8.82795633471983,1
72,"salinity",2014-12-09,16,0,4,"167-7","ASW","21","36",3,6628.06,21.91,"3","4",8.79575631232328,1
73,"salinity",2014-12-09,16,0,4,"168-16","ASW","21","36",3,4074.93,21.91,"3","4",8.30721756123247,1
74,"salinity",2014-12-09,16,0,4,"169-30","ASW","21","36",3,6333.25,21.91,"3","4",8.750103294321,1
75,"salinity",2014-12-09,16,0,4,"164-11","ASW","21","36",3,7336.14,21.91,"3","4",8.89757704475577,1
1,"salinity",2014-12-10,17,24,4,"156-4","ASW","21","0",1,9444.67,17.31,"1","4",9.15137137884988,2
2,"salinity",2014-12-10,17,24,4,"167-7","ASW","21","0",1,5526.72,17.31,"1","4",8.61421281837377,2
3,"salinity",2014-12-10,17,24,4,"168-16","ASW","21","0",1,10044.76,17.31,"1","4",9.21308161134407,2
4,"salinity",2014-12-10,17,24,4,"169-30","ASW","21","0",1,6162.28,17.31,"1","4",8.72338913997032,2
5,"salinity",2014-12-10,17,24,4,"164-11","ASW","21","0",1,9901.75,17.31,"1","4",9.1987170825078,2
6,"salinity",2014-12-10,17,24,4,"156-4","ASW","21","2",1,9044.37,17.91,"1","4",9.10791554297045,2
7,"salinity",2014-12-10,17,24,4,"167-7","ASW","21","2",1,9438.4,17.91,"1","4",9.15064238320271,2
8,"salinity",2014-12-10,17,24,4,"168-16","ASW","21","2",1,8409.33,17.91,"1","4",9.03496503424632,2
9,"salinity",2014-12-10,17,24,4,"169-30","ASW","21","2",1,5690.27,17.91,"1","4",8.64336053587345,2
10,"salinity",2014-12-10,17,24,4,"164-11","ASW","21","2",1,9414.75,17.91,"1","4",9.14812874152746,2
11,"salinity",2014-12-10,17,24,4,"156-4","ASW","21","12",1,5787.6,15.2,"1","4",8.66084321756192,2
12,"salinity",2014-12-10,17,24,4,"167-7","ASW","21","12",1,9779.37,15.2,"1","4",9.18647484225846,2
13,"salinity",2014-12-10,17,24,4,"168-16","ASW","21","12",1,7331.96,15.2,"1","4",8.89792288601809,2
14,"salinity",2014-12-10,17,24,4,"169-30","ASW","21","12",1,7527.19,15.2,"1","4",8.92425568968381,2
15,"salinity",2014-12-10,17,24,4,"164-11","ASW","21","12",1,8541.55,15.2,"1","4",9.05091664738571,2
16,"salinity",2014-12-10,17,24,4,"156-4","ASW","21","24",1,6615.67,19.47,"1","4",8.79424900462672,2
17,"salinity",2014-12-10,17,24,4,"167-7","ASW","21","24",1,11716.66,19.47,"1","4",9.36710392100002,2
18,"salinity",2014-12-10,17,24,4,"168-16","ASW","21","24",1,9116.11,19.47,"1","4",9.11566039355325,2
19,"salinity",2014-12-10,17,24,4,"169-30","ASW","21","24",1,7682.28,19.47,"1","4",8.9441340361961,2
20,"salinity",2014-12-10,17,24,4,"164-11","ASW","21","24",1,8570.8,19.47,"1","4",9.05384210538885,2
21,"salinity",2014-12-10,17,24,4,"156-4","ASW","21","36",1,7248.23,23.33,"1","4",8.8852886720544,2
22,"salinity",2014-12-10,17,24,4,"167-7","ASW","21","36",1,9859.8,23.33,"1","4",9.19385218584637,2
23,"salinity",2014-12-10,17,24,4,"168-16","ASW","21","36",1,4549.91,23.33,"1","4",8.41772196645864,2
24,"salinity",2014-12-10,17,24,4,"169-30","ASW","21","36",1,9741.1,23.33,"1","4",9.18171144726449,2
25,"salinity",2014-12-10,17,24,4,"164-11","ASW","21","36",1,11489.94,23.33,"1","4",9.3471946128207,2
26,"salinity",2014-12-10,17,24,4,"156-4","ASW","21","0",2,8936.49,17.31,"2","4",9.09595929309727,2
27,"salinity",2014-12-10,17,24,4,"167-7","ASW","21","0",2,7189.64,17.31,"2","4",8.87798584593643,2
